종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
356680,엑스게이트,KOSDAQ,소프트웨어,"5,860",-80,-1.35,"167,264,863,120"
070300,엑스큐어,KOSDAQ,소프트웨어,"2,915",40,1.39,"21,472,105,710"
317770,엑스페릭스,KOSDAQ,일반전기전자,"5,120",0,0.00,"116,641,822,720"
092870,엑시콘,KOSDAQ,반도체,"29,450",950,3.33,"319,497,071,650"
317870,엔바이오니아,KOSDAQ,기타제조,"19,200",20,0.10,"163,329,600,000"
067570,엔브이에이치코리아,KOSDAQ,운송장비·부품,"2,545",65,2.62,"107,322,650,000"
236810,엔비티,KOSDAQ,기타서비스,"6,700",100,1.52,"113,735,354,200"
333620,엔시스,KOSDAQ,일반전기전자,"9,110",-250,-2.67,"96,168,293,840"
101400,엔시트론,KOSDAQ,반도체,590,-2,-0.34,"34,919,872,160"
391060,엔에이치스팩20호,KOSDAQ,금융,"10,310",10,0.10,"52,581,000,000"
422040,엔에이치스팩23호,KOSDAQ,금융,"2,115",-5,-0.24,"15,143,400,000"
437780,엔에이치스팩24호,KOSDAQ,금융,"2,145",10,0.47,"10,789,350,000"
438580,엔에이치스팩25호,KOSDAQ,금융,"2,280",5,0.22,"6,885,600,000"
439410,엔에이치스팩26호,KOSDAQ,금융,"2,065",15,0.73,"18,172,000,000"
440820,엔에이치스팩27호,KOSDAQ,금융,"2,070",-10,-0.48,"16,146,000,000"
451700,엔에이치스팩29호,KOSDAQ,금융,"2,020",5,0.25,"28,987,000,000"
466910,엔에이치스팩30호,KOSDAQ,금융,"2,030",0,0.00,"18,473,000,000"
265740,엔에프씨,KOSDAQ,화학,"8,340",-20,-0.24,"74,491,212,000"
354200,엔젠바이오,KOSDAQ,기타서비스,"5,230",340,6.95,"67,410,657,210"
419080,엔젯,KOSDAQ,기계·장비,"13,290",830,6.66,"139,781,787,930"
208860,엔지스테크널러지,KOSDAQ,소프트웨어,"2,205",0,0.00,"25,233,717,915"
183490,엔지켐생명과학,KOSDAQ,제약,"1,990",31,1.58,"169,280,468,380"
182400,엔케이맥스,KOSDAQ,제약,"1,844",-106,-5.44,"157,696,724,364"
348370,엔켐,KOSDAQ,화학,"229,500","2,500",1.10,"4,206,152,988,000"
058450,엔터파트너즈,KOSDAQ,화학,"3,675",275,8.09,"42,433,828,500"
069410,엔텔스,KOSDAQ,소프트웨어,"5,100",20,0.39,"52,248,602,400"
227950,엔투텍,KOSDAQ,기계·장비,801,37,4.84,"82,963,999,530"
291230,엔피,KOSDAQ,기타서비스,"3,060",5,0.16,"134,895,182,580"
198080,엔피디,KOSDAQ,IT부품,"2,485",30,1.22,"53,514,934,725"
048830,엔피케이,KOSDAQ,화학,"1,745",15,0.87,"32,673,245,635"
096870,엘디티,KOSDAQ,반도체,"3,100",35,1.14,"20,703,040,000"
290650,엘앤씨바이오,KOSDAQ,제약,"23,200",100,0.43,"526,289,471,200"
156100,엘앤케이바이오,KOSDAQ,의료·정밀기기,"8,590",90,1.06,"171,256,622,370"
073110,엘엠에스,KOSDAQ,IT부품,"6,210",0,0.00,"55,242,638,550"
083310,엘오티베큠,KOSDAQ,반도체,"22,900",-450,-1.93,"407,849,755,700"
037950,엘컴텍,KOSDAQ,IT부품,"1,331",-12,-0.89,"112,399,647,789"
170920,엘티씨,KOSDAQ,반도체,"12,720",-280,-2.15,"124,727,486,400"
058630,엠게임,KOSDAQ,디지털컨텐츠,"5,620",-40,-0.71,"109,836,588,740"
058970,엠로,KOSDAQ,소프트웨어,"60,900","-2,700",-4.25,"682,818,108,000"
019590,엠벤처투자,KOSDAQ,금융,921,0,0.00,"104,963,185,182"
169330,엠브레인,KOSDAQ,기타서비스,"2,910",10,0.34,"53,127,631,380"
373170,엠아이큐브솔루션,KOSDAQ,소프트웨어,"13,980",500,3.71,"69,728,465,400"
179290,엠아이텍,KOSDAQ,의료·정밀기기,"6,650",-100,-1.48,"214,766,258,700"
009780,엠에스씨,KOSDAQ,음식료·담배,"5,020",0,0.00,"88,352,000,000"
123040,엠에스오토텍,KOSDAQ,운송장비·부품,"4,990",15,0.30,"227,834,802,230"
323230,엠에프엠코리아,KOSDAQ,섬유·의류,690,-19,-2.68,"29,858,365,170"
032790,엠젠솔루션,KOSDAQ,정보기기,"1,816",419,29.99,"75,829,918,408"
033160,엠케이전자,KOSDAQ,반도체,"13,850",0,0.00,"305,618,684,350"
347890,엠투아이,KOSDAQ,정보기기,"7,620",-10,-0.13,"128,878,614,480"
033310,엠투엔,KOSDAQ,금속,"3,075",10,0.33,"124,052,360,325"
259630,엠플러스,KOSDAQ,기계·장비,"11,200",-10,-0.09,"137,562,902,400"
060850,영림원소프트랩,KOSDAQ,소프트웨어,"8,700",10,0.12,"70,739,700,000"
143540,영우디에스피,KOSDAQ,반도체,905,-1,-0.11,"40,362,904,975"
036560,영풍정밀,KOSDAQ,기계·장비,"11,890",-290,-2.38,"187,267,500,000"
265560,영화테크,KOSDAQ,운송장비·부품,"8,970",30,0.34,"95,890,914,600"
036000,예림당,KOSDAQ,출판·매체복제,"1,825",7,0.39,"42,037,555,525"
250930,예선테크,KOSDAQ,화학,717,-6,-0.83,"23,661,315,480"
053280,예스24,KOSDAQ,인터넷,"4,930",-20,-0.40,"123,250,000,000"
122640,예스티,KOSDAQ,반도체,"22,500","1,700",8.17,"428,497,695,000"
900300,오가닉티코스메틱,KOSDAQ,금융,80,2,2.56,"19,621,078,480"
045060,오공,KOSDAQ,화학,"3,145",-55,-1.72,"53,282,508,230"
080520,오디텍,KOSDAQ,반도체,"4,635",-25,-0.54,"54,445,532,715"
039830,오로라,KOSDAQ,기타서비스,"7,020",-80,-1.13,"75,555,487,800"
322310,오로스테크놀로지,KOSDAQ,기계·장비,"33,700",-800,-2.32,"315,652,465,400"
046120,오르비텍,KOSDAQ,기타서비스,"3,320",-5,-0.15,"89,868,495,680"
014940,오리엔탈정공,KOSDAQ,기계·장비,"3,325",20,0.61,"151,532,422,825"
065500,오리엔트정공,KOSDAQ,운송장비·부품,"1,699",256,17.74,"53,931,207,488"
010470,오리콤,KOSDAQ,기타서비스,"8,140",-100,-1.21,"97,476,907,000"
417860,오브젠,KOSDAQ,소프트웨어,"16,580",-90,-0.54,"64,742,413,000"
352910,오비고,KOSDAQ,소프트웨어,"8,180",180,2.25,"99,753,529,440"
053980,오상자이엘,KOSDAQ,소프트웨어,"5,090",90,1.80,"96,622,365,470"
036220,오상헬스케어,KOSDAQ,제약,"23,150","1,100",4.99,"326,517,230,400"
052420,오성첨단소재,KOSDAQ,IT부품,"1,423",2,0.14,"119,535,772,373"
241790,오션브릿지,KOSDAQ,반도체,"11,890",-10,-0.08,"118,931,318,260"
039200,오스코텍,KOSDAQ,제약,"28,100",-500,-1.75,"1,067,630,416,500"
226400,오스테오닉,KOSDAQ,의료·정밀기기,"5,140",190,3.84,"106,200,629,140"
031510,오스템,KOSDAQ,운송장비·부품,"1,719",-6,-0.35,"48,132,000,000"
368970,오에스피,KOSDAQ,음식료·담배,"5,070",-30,-0.59,"47,385,031,200"
138080,오이솔루션,KOSDAQ,통신장비,"13,820",0,0.00,"146,824,992,900"
080580,오킨스전자,KOSDAQ,반도체,"9,860",-170,-1.69,"174,317,878,280"
067170,오텍,KOSDAQ,운송장비·부품,"4,155",15,0.36,"63,952,118,775"
353590,오토앤,KOSDAQ,유통,"6,090",-40,-0.65,"78,412,221,300"
173130,오파스넷,KOSDAQ,소프트웨어,"9,270",-370,-3.84,"109,946,186,100"
440320,오픈놀,KOSDAQ,소프트웨어,"6,700",-200,-2.90,"65,693,500,000"
049480,오픈베이스,KOSDAQ,컴퓨터서비스,"2,540",5,0.20,"79,812,852,820"
394280,오픈엣지테크놀로지,KOSDAQ,소프트웨어,"29,650","-1,200",-3.89,"644,158,406,500"
309930,오하임앤컴퍼니,KOSDAQ,유통,"3,845",-105,-2.66,"81,803,874,550"
244460,올리패스,KOSDAQ,제약,615,3,0.49,"18,974,227,845"
226950,올릭스,KOSDAQ,기타서비스,"16,860","1,220",7.80,"277,528,936,260"
057540,옴니시스템,KOSDAQ,의료·정밀기기,869,4,0.46,"53,399,489,495"
131030,옵투스제약,KOSDAQ,제약,"5,870",10,0.17,"94,819,060,940"
082210,옵트론텍,KOSDAQ,IT부품,"4,920",125,2.61,"126,075,836,400"
109080,옵티시스,KOSDAQ,통신장비,"9,550",120,1.27,"53,823,800,000"
380540,옵티코어,KOSDAQ,통신장비,"1,349",-4,-0.30,"38,847,282,504"
153710,옵티팜,KOSDAQ,제약,"6,920",360,5.49,"101,516,109,360"
321820,와이더플래닛,KOSDAQ,출판·매체복제,"13,980",-450,-3.12,"186,863,110,800"
432430,와이랩,KOSDAQ,디지털컨텐츠,"12,150",70,0.58,"194,580,063,000"
338840,와이바이오로직스,KOSDAQ,기타서비스,"13,200",860,6.97,"194,867,983,200"
122990,와이솔,KOSDAQ,반도체,"7,700",-90,-1.16,"217,039,445,700"
112290,와이씨켐,KOSDAQ,반도체,"14,150",-680,-4.59,"143,064,211,750"
232140,와이아이케이,KOSDAQ,반도체,"7,420",-240,-3.13,"608,776,497,000"
065530,와이어블,KOSDAQ,통신서비스,"2,145",85,4.13,"113,384,700,000"
067900,와이엔텍,KOSDAQ,기타서비스,"7,090",60,0.85,"129,035,582,310"
007530,와이엠,KOSDAQ,금속,"2,810",65,2.37,"53,880,210,120"
155650,와이엠씨,KOSDAQ,IT부품,"4,875",15,0.31,"94,937,495,250"
273640,와이엠텍,KOSDAQ,일반전기전자,"13,530",70,0.52,"148,369,980,000"
251370,와이엠티,KOSDAQ,화학,"11,900",-100,-0.83,"194,142,121,600"
066430,와이오엠,KOSDAQ,유통,600,-8,-1.32,"23,492,085,600"
193250,와이제이엠게임즈,KOSDAQ,IT부품,754,8,1.07,"47,745,826,258"
273060,와이즈버즈,KOSDAQ,기타서비스,"1,352",1,0.07,"68,221,354,864"
019210,와이지-원,KOSDAQ,금속,"5,710",-50,-0.87,"191,706,506,490"
122870,와이지엔터테인먼트,KOSDAQ,오락·문화,"44,950",-600,-1.32,"840,147,819,050"
332570,와이팜,KOSDAQ,IT부품,"3,335",-25,-0.74,"138,703,540,445"
079000,와토스코리아,KOSDAQ,화학,"4,820",-40,-0.82,"34,704,000,000"
403490,우듬지팜,KOSDAQ,음식료·담배,"2,365",-60,-2.47,"106,246,357,360"
032820,우리기술,KOSDAQ,일반전기전자,"1,460",-35,-2.34,"224,576,122,520"
041190,우리기술투자,KOSDAQ,금융,"9,020",-120,-1.31,"757,680,000,000"
115440,우리넷,KOSDAQ,통신장비,"6,920",170,2.52,"74,419,333,880"
046970,우리로,KOSDAQ,유통,"1,625",14,0.87,"71,215,623,375"
082850,우리바이오,KOSDAQ,일반전기전자,"3,020",-25,-0.82,"146,278,465,560"
215360,우리산업,KOSDAQ,운송장비·부품,"13,990",90,0.65,"127,758,960,370"
072470,우리산업홀딩스,KOSDAQ,운송장비·부품,"3,900",-45,-1.14,"73,660,629,900"
073560,우리손에프앤지,KOSDAQ,음식료·담배,"1,520",7,0.46,"105,241,217,360"
037400,우리엔터프라이즈,KOSDAQ,유통,"1,704",82,5.06,"44,684,581,584"
153490,우리이앤엘,KOSDAQ,반도체,"1,128",11,0.98,"58,069,440,000"
101170,우림피티에스,KOSDAQ,기계·장비,"6,220",70,1.14,"83,970,000,000"
066590,우수AMS,KOSDAQ,운송장비·부품,"3,115",95,3.15,"121,712,718,960"
103840,우양,KOSDAQ,음식료·담배,"4,510",150,3.44,"73,812,590,280"
046940,우원개발,KOSDAQ,건설,"3,015",20,0.67,"54,494,165,250"
215380,우정바이오,KOSDAQ,기타서비스,"1,863",13,0.70,"25,410,064,338"
065680,우주일렉트로,KOSDAQ,IT부품,"15,890",-100,-0.63,"151,431,700,000"
018620,우진비앤지,KOSDAQ,제약,"1,130",4,0.36,"32,644,901,090"
457550,우진엔텍,KOSDAQ,기타서비스,"25,800","-1,400",-5.15,"239,200,546,200"
396470,워트,KOSDAQ,반도체,"9,980",-470,-4.50,"160,877,600,000"
307280,원바이오젠,KOSDAQ,제약,"1,772",-27,-1.50,"65,491,371,036"
032940,원익,KOSDAQ,유통,"3,890",-110,-2.75,"70,771,664,700"
240810,원익IPS,KOSDAQ,반도체,"35,750","-1,850",-4.92,"1,754,749,460,750"
074600,원익QnC,KOSDAQ,비금속,"32,000","-1,000",-3.03,"841,216,000,000"
104830,원익머트리얼즈,KOSDAQ,반도체,"34,700","-1,200",-3.34,"437,497,600,000"
014190,원익큐브,KOSDAQ,유통,"1,984",37,1.90,"70,233,413,504"
217820,원익피앤이,KOSDAQ,기계·장비,"5,920",60,1.02,"280,930,989,280"
030530,원익홀딩스,KOSDAQ,기계·장비,"3,995",-35,-0.87,"308,565,734,095"
012620,원일특강,KOSDAQ,금속,"8,490",0,0.00,"37,356,000,000"
382840,원준,KOSDAQ,기계·장비,"19,320",-130,-0.67,"295,046,944,920"
336570,원텍,KOSDAQ,의료·정밀기기,"8,340",10,0.12,"735,370,451,100"
376980,원티드랩,KOSDAQ,소프트웨어,"7,900",-160,-1.99,"75,871,473,600"
008370,원풍,KOSDAQ,화학,"4,180",0,0.00,"50,160,000,000"
008290,원풍물산,KOSDAQ,섬유·의류,702,12,1.74,"28,566,962,658"
101160,월덱스,KOSDAQ,반도체,"24,600",-550,-2.19,"406,170,427,800"
064090,웨스트라이즈,KOSDAQ,유통,"3,240",45,1.41,"98,974,350,360"
336060,웨이버스,KOSDAQ,출판·매체복제,"1,505",0,0.00,"72,473,576,000"
095270,웨이브일렉트로,KOSDAQ,IT부품,"5,080",0,0.00,"76,053,980,480"
065950,웰크론,KOSDAQ,섬유·의류,"2,860",0,0.00,"80,741,523,720"
076080,웰크론한텍,KOSDAQ,건설,"2,480",10,0.40,"56,033,506,880"
043590,웰킵스하이텍,KOSDAQ,반도체,"1,241",10,0.81,"33,657,641,267"
196700,웹스,KOSDAQ,화학,"1,790",94,5.54,"25,711,817,760"
069080,웹젠,KOSDAQ,디지털컨텐츠,"15,880",20,0.13,"555,020,037,920"
053580,웹케시,KOSDAQ,금융,"10,250",70,0.69,"139,771,542,000"
071460,위니아,KOSDAQ,일반전기전자,613,0,0.00,"22,047,951,835"
377460,위니아에이드,KOSDAQ,유통,"1,691",0,0.00,"26,030,247,855"
044340,위닉스,KOSDAQ,일반전기전자,"9,300",0,0.00,"166,222,852,500"
330350,위더스제약,KOSDAQ,제약,"9,260",110,1.20,"122,251,807,140"
348350,위드텍,KOSDAQ,의료·정밀기기,"9,060",10,0.11,"92,263,416,000"
112040,위메이드,KOSDAQ,디지털컨텐츠,"69,700","-6,000",-7.93,"2,362,688,927,200"
101730,위메이드맥스,KOSDAQ,디지털컨텐츠,"13,410",-760,-5.36,"446,489,865,720"
123420,위메이드플레이,KOSDAQ,디지털컨텐츠,"11,890",-520,-4.19,"136,376,421,380"
065370,위세아이텍,KOSDAQ,출판·매체복제,"8,080",10,0.12,"59,662,348,320"
038620,위즈코프,KOSDAQ,유통,784,0,0.00,"52,172,428,560"
299900,위지윅스튜디오,KOSDAQ,오락·문화,"2,525",25,1.00,"431,898,432,100"
036090,위지트,KOSDAQ,기계·장비,839,-6,-0.71,"99,331,126,276"
136540,윈스,KOSDAQ,소프트웨어,"12,910",40,0.31,"178,986,331,420"
320000,윈텍,KOSDAQ,기계·장비,"2,995",-250,-7.70,"55,404,948,260"
097800,윈팩,KOSDAQ,반도체,"1,224",17,1.41,"72,931,423,104"
192390,윈하이텍,KOSDAQ,금속,"3,535",-15,-0.42,"38,619,843,185"
313760,윌링스,KOSDAQ,일반전기전자,"6,780",620,10.06,"39,248,613,180"
335870,윙스풋,KOSDAQ,유통,"1,584",44,2.86,"26,423,372,448"
900340,윙입푸드,KOSDAQ,금융,"1,165",-26,-2.18,"55,889,043,620"
036200,유니셈,KOSDAQ,반도체,"8,920",-90,-1.00,"273,524,869,160"
018000,유니슨,KOSDAQ,기계·장비,"1,021",-10,-0.97,"128,990,950,976"
203450,유니온커뮤니티,KOSDAQ,일반전기전자,"3,425",25,0.74,"48,220,598,975"
011320,유니크,KOSDAQ,운송장비·부품,"4,810",0,0.00,"92,932,542,950"
086390,유니테스트,KOSDAQ,반도체,"15,920",-230,-1.42,"336,455,285,920"
241690,유니테크노,KOSDAQ,운송장비·부품,"4,295",45,1.06,"105,101,682,270"
142210,유니트론텍,KOSDAQ,유통,"6,530",-170,-2.54,"125,676,980,760"
048430,유라테크,KOSDAQ,일반전기전자,"7,790",30,0.39,"89,740,800,000"
206650,유바이오로직스,KOSDAQ,제약,"12,770",30,0.24,"465,527,885,390"
089850,유비벨록스,KOSDAQ,소프트웨어,"18,350",-40,-0.22,"136,831,068,900"
084440,유비온,KOSDAQ,소프트웨어,"1,367",19,1.41,"26,947,397,600"
032620,유비케어,KOSDAQ,소프트웨어,"5,340",-20,-0.37,"278,732,722,260"
264450,유비쿼스,KOSDAQ,통신장비,"17,710",110,0.63,"181,451,453,260"
078070,유비쿼스홀딩스,KOSDAQ,금융,"12,610",-30,-0.24,"235,764,479,080"
024800,유성티엔에스,KOSDAQ,운송,"2,165",15,0.70,"80,217,172,980"
054930,유신,KOSDAQ,기타서비스,"29,700",300,1.02,"89,100,000,000"
069330,유아이디,KOSDAQ,IT부품,"1,386",6,0.43,"19,668,852,126"
049520,유아이엘,KOSDAQ,IT부품,"4,955",60,1.23,"107,944,357,880"
435380,유안타제10호스팩,KOSDAQ,금융,"2,110",0,0.00,"12,090,300,000"
444920,유안타제11호스팩,KOSDAQ,금융,"2,095",5,0.24,"10,977,800,000"
446150,유안타제12호스팩,KOSDAQ,금융,"2,115",0,0.00,"10,088,550,000"
449020,유안타제13호스팩,KOSDAQ,금융,"2,015",0,0.00,"19,605,950,000"
450940,유안타제14호스팩,KOSDAQ,금융,"2,095",-5,-0.24,"9,511,300,000"
473050,유안타제15호스팩,KOSDAQ,금융,"2,020",5,0.25,"14,160,200,000"
430700,유안타제9호스팩,KOSDAQ,금융,"2,190",-5,-0.23,"11,475,600,000"
263770,유에스티,KOSDAQ,금속,"2,760",55,2.03,"65,412,474,720"
388720,유일로보틱스,KOSDAQ,기계·장비,"27,800",-350,-1.24,"248,472,118,800"
340930,유일에너테크,KOSDAQ,기계·장비,"14,890","1,010",7.28,"170,760,753,500"
023410,유진기업,KOSDAQ,비금속,"3,805",-45,-1.17,"294,167,833,715"
056080,유진로봇,KOSDAQ,기계·장비,"9,850",300,3.14,"369,494,697,200"
468760,유진스팩10호,KOSDAQ,금융,"2,145",-5,-0.23,"9,094,800,000"
388800,유진스팩7호,KOSDAQ,금융,"2,440",0,0.00,"12,224,400,000"
413630,유진스팩8호,KOSDAQ,금융,"3,590",-5,-0.14,"21,252,800,000"
442130,유진스팩9호,KOSDAQ,금융,"2,330",-10,-0.43,"8,061,800,000"
084370,유진테크,KOSDAQ,반도체,"40,000","-1,450",-3.50,"916,641,680,000"
240600,유진테크놀로지,KOSDAQ,금속,"12,960",-360,-2.70,"89,788,836,960"
221800,유투바이오,KOSDAQ,기타서비스,"4,360",-20,-0.46,"49,212,174,560"
179900,유티아이,KOSDAQ,IT부품,"32,200",100,0.31,"524,438,019,000"
263050,유틸렉스,KOSDAQ,제약,"2,740",40,1.48,"100,730,222,700"
191410,육일씨엔에쓰,KOSDAQ,IT부품,"2,130",55,2.65,"23,786,523,660"
372170,윤성에프앤씨,KOSDAQ,기계·장비,"88,700",-900,-1.00,"707,741,557,600"
146060,율촌,KOSDAQ,금속,"1,874",-28,-1.47,"40,523,218,584"
072770,율호,KOSDAQ,소프트웨어,"2,255",-20,-0.88,"155,871,904,980"
039020,이건홀딩스,KOSDAQ,종이·목재,"2,495",-15,-0.60,"56,348,848,955"
067920,이글루,KOSDAQ,소프트웨어,"6,300",20,0.32,"69,275,549,700"
044960,이글벳,KOSDAQ,유통,"5,210",10,0.19,"65,864,210,430"
303530,이노뎁,KOSDAQ,소프트웨어,"13,110",450,3.55,"96,218,209,890"
296640,이노룰스,KOSDAQ,소프트웨어,"7,160",40,0.56,"37,076,284,320"
302430,이노메트리,KOSDAQ,기계·장비,"12,660",-210,-1.63,"124,488,413,280"
274400,이노시뮬레이션,KOSDAQ,디지털컨텐츠,"11,490",460,4.17,"89,849,800,740"
056090,이노시스,KOSDAQ,의료·정밀기기,"1,180",0,0.00,"110,701,701,180"
073490,이노와이어리스,KOSDAQ,통신장비,"29,100",150,0.52,"221,271,918,600"
215790,이노인스트루먼트,KOSDAQ,통신장비,832,24,2.97,"33,515,579,968"
344860,이노진,KOSDAQ,화학,"2,275",0,0.00,"27,368,250,000"
246960,이노테라피,KOSDAQ,제약,"8,900",-30,-0.34,"64,407,787,000"
088390,이녹스,KOSDAQ,운송장비·부품,"22,150","-1,000",-4.32,"207,896,444,600"
272290,이녹스첨단소재,KOSDAQ,IT부품,"30,100","-1,050",-3.37,"608,069,905,800"
053350,이니텍,KOSDAQ,소프트웨어,"3,325",110,3.42,"65,804,795,700"
452400,이닉스,KOSDAQ,운송장비·부품,"22,400","-1,100",-4.68,"203,199,987,200"
041520,이라이콤,KOSDAQ,IT부품,"7,200",280,4.05,"87,758,856,000"
264850,이랜시스,KOSDAQ,일반전기전자,"8,330",200,2.46,"248,653,931,960"
054210,이랜텍,KOSDAQ,IT부품,"8,910",30,0.34,"225,344,681,100"
164060,이루다,KOSDAQ,의료·정밀기기,"6,100",30,0.49,"125,735,719,300"
065440,이루온,KOSDAQ,소프트웨어,"1,824",26,1.45,"49,749,636,480"
115610,이미지스,KOSDAQ,반도체,"4,215",215,5.38,"65,507,953,590"
078020,이베스트투자증권,KOSDAQ,금융,"4,505",35,0.78,"249,942,760,950"
131400,이브이첨단소재,KOSDAQ,IT부품,"3,035",-10,-0.33,"180,855,291,870"
351330,이삭엔지니어링,KOSDAQ,컴퓨터서비스,"11,850",300,2.60,"98,218,962,000"
080010,이상네트웍스,KOSDAQ,인터넷,"5,520",10,0.18,"55,200,000,000"
086890,이수앱지스,KOSDAQ,제약,"6,800",150,2.26,"235,356,425,200"
047560,이스트소프트,KOSDAQ,소프트웨어,"25,950","-1,400",-5.12,"297,603,215,400"
900110,이스트아시아홀딩스,KOSDAQ,금융,95,2,2.15,"41,033,544,750"
067010,이씨에스,KOSDAQ,정보기기,"3,670",-5,-0.14,"45,118,980,000"
418620,이에이트,KOSDAQ,소프트웨어,"21,450",50,0.23,"206,942,671,650"
102710,이엔에프테크놀로지,KOSDAQ,화학,"24,900",-50,-0.20,"355,767,116,400"
063760,이엘피,KOSDAQ,반도체,"3,370",90,2.74,"31,425,688,100"
123570,이엠넷,KOSDAQ,기타서비스,"3,760",-30,-0.79,"83,758,053,280"
083470,이엠앤아이,KOSDAQ,IT부품,"2,160",20,0.93,"46,095,110,640"
095190,이엠코리아,KOSDAQ,금속,"2,410",20,0.84,"102,620,299,170"
091120,이엠텍,KOSDAQ,IT부품,"32,650",-400,-1.21,"559,390,360,400"
039030,이오테크닉스,KOSDAQ,반도체,"190,700",200,0.10,"2,349,338,185,000"
294090,이오플로우,KOSDAQ,의료·정밀기기,"4,850",310,6.83,"147,520,931,950"
088290,이원컴포텍,KOSDAQ,운송장비·부품,"1,900",235,14.11,"58,122,772,700"
181340,이즈미디어,KOSDAQ,의료·정밀기기,"2,705",0,0.00,"54,259,503,030"
353810,이지바이오,KOSDAQ,음식료·담배,"3,755",0,0.00,"128,389,908,600"
099750,이지케어텍,KOSDAQ,소프트웨어,"17,780",40,0.23,"121,522,317,280"
377330,이지트로닉스,KOSDAQ,일반전기전자,"6,900",70,1.02,"55,958,682,600"
035810,이지홀딩스,KOSDAQ,음식료·담배,"3,195",55,1.75,"208,140,974,775"
160600,이큐셀,KOSDAQ,기계·장비,"3,100",0,0.00,"106,895,911,200"
092130,이크레더블,KOSDAQ,기타서비스,"13,130",-20,-0.15,"158,132,468,000"
096040,이트론,KOSDAQ,정보기기,271,0,0.00,"245,561,580,945"
134060,이퓨쳐,KOSDAQ,출판·매체복제,"5,110",175,3.55,"24,370,867,500"
001840,이화공영,KOSDAQ,건설,"2,895",25,0.87,"57,337,675,200"
024810,이화전기,KOSDAQ,IT부품,899,0,0.00,"181,597,539,712"
041830,인바디,KOSDAQ,의료·정밀기기,"29,100",650,2.28,"398,198,056,200"
352940,인바이오,KOSDAQ,화학,"2,995",0,0.00,"32,548,851,350"
079950,인베니아,KOSDAQ,기계·장비,"1,060",10,0.95,"24,592,000,000"
389470,인벤티지랩,KOSDAQ,제약,"12,630",280,2.27,"106,768,412,280"
277410,인산가,KOSDAQ,음식료·담배,"1,741",11,0.64,"66,779,169,649"
060150,인선이엔티,KOSDAQ,기타서비스,"6,920",40,0.58,"322,220,195,040"
033230,인성정보,KOSDAQ,컴퓨터서비스,"4,090",20,0.49,"160,390,904,200"
450520,인스웨이브시스템즈,KOSDAQ,소프트웨어,"16,990",540,3.28,"83,276,926,740"
037330,인지디스플레,KOSDAQ,IT부품,"2,060",15,0.73,"90,403,561,440"
100030,인지소프트,KOSDAQ,소프트웨어,"18,700",-100,-0.53,"61,405,451,800"
211050,인카금융서비스,KOSDAQ,금융,"22,000",-50,-0.23,"226,071,120,000"
083640,인콘,KOSDAQ,통신장비,522,1,0.19,"40,570,023,222"
216050,인크로스,KOSDAQ,기타서비스,"10,070",-10,-0.10,"129,331,245,540"
049070,인탑스,KOSDAQ,IT부품,"31,300",-200,-0.63,"538,360,000,000"
119610,인터로조,KOSDAQ,의료·정밀기기,"30,700","-2,550",-7.67,"405,745,874,600"
017250,인터엠,KOSDAQ,일반전기전자,"1,251",1,0.08,"26,327,879,217"
051370,인터플렉스,KOSDAQ,IT부품,"13,540",-270,-1.96,"315,853,970,880"
064290,인텍플러스,KOSDAQ,반도체,"36,700",-750,-2.00,"471,153,205,400"
189300,인텔리안테크,KOSDAQ,일반전기전자,"58,300","3,800",6.97,"625,753,372,200"
150840,인트로메딕,KOSDAQ,의료·정밀기기,"5,850",0,0.00,"230,717,208,150"
048530,인트론바이오,KOSDAQ,제약,"7,700",0,0.00,"262,960,867,400"
175140,인포마크,KOSDAQ,통신장비,"5,070",255,5.30,"83,086,668,210"
115310,인포바인,KOSDAQ,통신서비스,"22,500",50,0.22,"71,839,867,500"
039290,인포뱅크,KOSDAQ,통신서비스,"10,230",30,0.29,"88,939,394,940"
071200,인피니트헬스케어,KOSDAQ,소프트웨어,"5,350",30,0.56,"130,521,050,300"
101930,인화정공,KOSDAQ,운송장비·부품,"12,120",-50,-0.41,"113,100,264,600"
333430,일승,KOSDAQ,운송장비·부품,"3,095",-20,-0.64,"95,099,281,965"
068330,일신바이오,KOSDAQ,기계·장비,"1,474",8,0.55,"65,174,590,360"
178780,일월지엠엘,KOSDAQ,유통,"8,650",0,0.00,"120,790,286,750"
019540,일지테크,KOSDAQ,운송장비·부품,"4,615",-70,-1.49,"62,364,802,500"
094820,일진파워,KOSDAQ,건설,"12,520",0,0.00,"188,785,436,680"
950140,잉글우드랩,KOSDAQ,화학,"11,900",450,3.93,"236,427,605,400"
049550,잉크테크,KOSDAQ,화학,"3,665",-5,-0.14,"71,857,005,205"
389020,자람테크놀로지,KOSDAQ,통신장비,"71,200",-700,-0.97,"441,278,376,000"
254120,자비스,KOSDAQ,기계·장비,"2,420",-20,-0.82,"74,425,333,400"
043910,자연과환경,KOSDAQ,비금속,"1,053",2,0.19,"85,705,204,221"
234920,자이글,KOSDAQ,일반전기전자,"8,680",-250,-2.80,"117,448,298,800"
289220,자이언트스텝,KOSDAQ,오락·문화,"10,390",-60,-0.57,"229,844,930,550"
174880,장원테크,KOSDAQ,통신장비,"2,650",0,0.00,"11,610,352,250"
049630,재영솔루텍,KOSDAQ,IT부품,656,22,3.47,"54,863,396,912"
